測定日時,ロットid,工程,工程詳細,ジャケット温度,内容物温度,ジャケット圧,外気温,湿度
2025/8/1 7:29,KMC2025080101A200,煮込み,放熱OFF,90.8,93,0.013,33.3,75.7
2025/8/1 7:30,KMC2025080101A200,煮込み,放熱OFF,90.5,93,0.002,32.3,76
2025/8/1 7:31,KMC2025080101A200,煮込み,加熱ON,101.6,92.8,0.084,31.9,74.4
2025/8/1 7:32,KMC2025080101A200,煮込み,放熱OFF,89.9,92.5,0.052,33.6,75.7
2025/8/1 7:33,KMC2025080101A200,煮込み,加熱ON,102.3,92.7,0.116,31.9,74.4
2025/8/1 7:34,KMC2025080101A200,煮込み,放熱OFF,89.3,92.4,0.066,32.2,74.2
2025/8/1 7:35,KMC2025080101A200,煮込み,加熱ON,102.2,92.8,0.139,34.5,74.6
2025/8/1 7:36,KMC2025080101A200,煮込み,放熱OFF,89.5,92.5,0.085,32.2,75.7
2025/8/1 7:37,KMC2025080101A200,煮込み,放熱OFF,90.3,92.9,0.06,33.8,74.2
2025/8/1 7:38,KMC2025080101A200,煮込み,放熱OFF,89.7,93,0.036,34.6,75.7
2025/8/1 7:39,KMC2025080101A200,煮込み,放熱OFF,90.8,93,0.031,32.7,74.9
2025/8/1 7:40,KMC2025080101A200,煮込み,放熱OFF,89.7,93,0.01,32.8,76
2025/8/1 7:41,KMC2025080101A200,煮込み,加熱ON,101.3,92.9,0.091,33.8,74.1
2025/8/1 7:42,KMC2025080101A200,煮込み,加熱ON,101.3,92.6,0.16,31.4,75.4
2025/8/1 7:43,KMC2025080101A200,煮込み,放熱OFF,89.6,92.6,0.092,33,74.1
2025/8/1 7:44,KMC2025080101A200,煮込み,加熱ON,101.8,92.9,0.148,34.6,74.4
2025/8/1 7:45,KMC2025080101A200,煮込み,放熱OFF,89.6,92.5,0.088,31.6,76
2025/8/1 7:46,KMC2025080101A200,煮込み,放熱OFF,91.3,93,0.053,33.5,75.7
2025/8/1 7:47,KMC2025080101A200,煮込み,放熱OFF,90.1,93.1,0.028,33.3,74.5
2025/8/1 7:48,KMC2025080101A200,煮込み,放熱OFF,89.3,93.2,0.02,32.7,75
2025/8/1 7:49,KMC2025080101A200,煮込み,放熱OFF,89.8,93.1,0.012,32.2,75.6
2025/8/1 7:50,KMC2025080101A200,煮込み,放熱OFF,89.7,93.2,0.001,31.5,74.8
2025/8/1 7:51,KMC2025080101A200,煮込み,放熱OFF,90.1,93.1,0.01,31.4,75.8
2025/8/1 7:52,KMC2025080101A200,煮込み,放熱OFF,89.8,92.9,-0.003,33.1,74.4
2025/8/1 7:53,KMC2025080101A200,煮込み,加熱ON,101.9,92.7,0.078,32.6,74.4
2025/8/1 7:56,KMC2025080101A200,冷却,,38.8,92.5,0.091,33,74.7
2025/8/1 7:57,KMC2025080101A200,冷却,,38.8,92.8,0.102,33.2,75.4
2025/8/1 7:58,KMC2025080101A200,冷却,,38.8,90.4,0.108,33.3,74.7
2025/8/1 7:59,KMC2025080101A200,冷却,,38.8,88,0.12,33.3,75.7
2025/8/1 8:00,KMC2025080101A200,冷却,,38.8,86,0.139,33.2,74.7
2025/8/1 8:01,KMC2025080101A200,冷却,,38.8,83.7,0.135,33.1,75.7
2025/8/1 8:02,KMC2025080101A200,冷却,,38.8,81.6,0.137,32.7,74.9
2025/8/1 8:03,KMC2025080101A200,冷却,,38.8,79.7,0.148,32.9,74.3
2025/8/1 8:04,KMC2025080101A200,冷却,,38.8,78,0.144,32.5,75.1
2025/8/1 8:05,KMC2025080101A200,冷却,,38.8,76.3,0.153,32.6,75.6
2025/8/1 8:06,KMC2025080101A200,冷却,,38.8,74.5,0.165,33.2,74.9
2025/8/1 8:07,KMC2025080101A200,冷却,,38.8,72.9,0.173,32.8,74.7
2025/8/1 8:08,KMC2025080101A200,冷却,,38.8,71.3,0.181,32.9,75.3
2025/8/1 8:09,KMC2025080101A200,冷却,,38.8,69.8,0.184,33.9,74.3
2025/8/1 8:10,KMC2025080101A200,冷却,,38.8,68.5,0.191,33.8,74.5
2025/8/1 8:11,KMC2025080101A200,冷却,,38.8,67.3,0.192,33.5,74.7
2025/8/1 8:12,KMC2025080101A200,冷却,,38.8,66,0.184,32.6,75.2
2025/8/1 8:13,KMC2025080101A200,冷却,,38.8,64.8,0.181,33.3,74.1
2025/8/1 8:14,KMC2025080101A200,冷却,,38.8,63.6,0.185,32.5,74.8
2025/8/1 8:15,KMC2025080101A200,冷却,,38.8,62.3,0.175,32.2,74.9
2025/8/1 8:16,KMC2025080101A200,冷却,,38.8,61.4,0.173,33.7,74.7
2025/8/1 8:17,KMC2025080101A200,冷却,,38.8,60.5,0.166,33.3,74.1
2025/8/1 8:18,KMC2025080101A200,冷却,,38.8,59.6,0.176,34,74.1
2025/8/1 8:19,KMC2025080101A200,冷却,,38.8,58.8,0.169,32.8,76
2025/8/1 8:20,KMC2025080101A200,冷却,,38.8,57.8,0.18,32.2,74.9
2025/8/1 8:21,KMC2025080101A200,冷却,,38.8,56.9,0.178,34.2,74.4
2025/8/1 8:22,KMC2025080101A200,冷却,,38.8,56.2,0.175,33.6,75.5
2025/8/1 8:23,KMC2025080101A200,冷却,,38.8,55.5,0.182,32.5,74.1
2025/8/1 8:24,KMC2025080101A200,冷却,,38.8,54.7,0.18,33.8,74.2
2025/8/1 8:25,KMC2025080101A200,冷却,,38.8,54.1,0.173,31.9,75.1
2025/8/1 8:26,KMC2025080101A200,冷却,,38.8,53.4,0.18,33.4,74.8
2025/8/1 8:27,KMC2025080101A200,冷却,,38.8,52.8,0.186,32.5,75.2
2025/8/1 8:28,KMC2025080101A200,冷却,,38.8,52.2,0.183,33.2,74.5
2025/8/1 8:29,KMC2025080101A200,冷却,,38.8,51.6,0.185,33.9,75.7
2025/8/1 8:30,KMC2025080101A200,冷却,,38.8,51.2,0.185,31.9,75.1
2025/8/1 8:31,KMC2025080101A200,冷却,,38.8,50.6,0.187,32.7,74.1
2025/8/1 8:32,KMC2025080101A200,冷却,,38.8,50.2,0.194,33.4,74.5
2025/8/1 8:33,KMC2025080101A200,冷却,,38.8,49.7,0.199,31.4,74.4
2025/8/1 8:34,KMC2025080101A200,冷却,,38.8,49.3,0.192,32.1,74
2025/8/1 8:35,KMC2025080101A200,冷却,,38.8,48.8,0.197,33.5,74.4
2025/8/1 8:36,KMC2025080101A200,充填移送,攪拌待機中,38.7,48.3,0,33,74.5
2025/8/1 8:37,KMC2025080101A200,充填移送,攪拌待機中,38.7,47.8,0,33.2,75
2025/8/1 8:38,KMC2025080101A200,充填移送,攪拌待機中,38.5,47.4,0,33.4,75.6
2025/8/1 8:39,KMC2025080101A200,充填移送,攪拌待機中,38.4,47.2,0,33.3,75.7
2025/8/1 8:40,KMC2025080101A200,充填移送,攪拌待機中,38.3,47,0,33.2,74
2025/8/1 8:41,KMC2025080101A200,充填移送,攪拌待機中,38.1,46.8,0,33,74.6
2025/8/1 8:42,KMC2025080101A200,充填移送,攪拌待機中,38.2,46.5,0,32.5,76
2025/8/1 8:43,KMC2025080101A200,充填移送,攪拌待機中,38.2,46.2,0,32.7,75.1
2025/8/1 8:44,KMC2025080101A200,充填移送,攪拌待機中,38.1,46,0,33,75.5
2025/8/1 8:45,KMC2025080101A200,充填移送,攪拌待機中,37.9,45.6,0,32.5,74.5
2025/8/1 8:46,KMC2025080101A200,充填移送,攪拌待機中,37.9,45.4,0,32.6,74.5
2025/8/1 8:47,KMC2025080101A200,充填移送,攪拌待機中,37.8,45.2,0,33.6,75.9
2025/8/1 8:48,KMC2025080101A200,充填移送,攪拌待機中,37.8,45,0,33.8,74.1
2025/8/1 8:49,KMC2025080101A200,充填移送,攪拌待機中,37.8,44.7,0,32.8,75.8
2025/8/1 8:50,KMC2025080101A200,充填移送,攪拌待機中,37.7,44.4,0,33.3,74.5
2025/8/1 8:51,KMC2025080101A200,充填移送,攪拌待機中,37.8,44.2,0,33.6,74.7
2025/8/1 8:52,KMC2025080101A200,充填移送,攪拌待機中,37.9,44,0,33,75.7
2025/8/1 8:53,KMC2025080101A200,充填移送,攪拌待機中,37.9,43.7,0,31.7,74.2
2025/8/1 8:54,KMC2025080101A200,充填移送,攪拌待機中,38.1,43.6,0,32.3,75.9
2025/8/1 8:55,KMC2025080101A200,充填移送,攪拌待機中,38.3,43.6,0,32.2,74.7
2025/8/1 8:56,KMC2025080101A200,充填移送,攪拌待機中,38.1,43.4,0,33.5,74.7
2025/8/1 8:57,KMC2025080101A200,充填移送,攪拌待機中,38.2,43.3,0,33.6,74.4
2025/8/1 8:58,KMC2025080101A200,充填移送,攪拌待機中,38,43,0,34.4,75.5
2025/8/1 8:59,KMC2025080101A200,充填移送,攪拌待機中,37.9,42.9,0,31.9,75.5
2025/8/1 9:00,KMC2025080101A200,充填移送,攪拌待機中,38.1,42.8,0,34,75.3
2025/8/1 9:01,KMC2025080101A200,充填移送,攪拌待機中,38.1,42.6,0,33.3,75.6
2025/8/1 9:02,KMC2025080101A200,充填移送,攪拌待機中,38,42.4,0,31.1,74.8
2025/8/1 9:03,KMC2025080101A200,充填移送,攪拌待機中,37.8,42.2,0,32.1,74.8
2025/8/1 9:04,KMC2025080101A200,充填移送,攪拌待機中,37.8,42.1,0,31.2,75.9
2025/8/1 9:05,KMC2025080101A200,充填移送,攪拌待機中,37.8,41.8,0,33.4,74.9
2025/8/1 9:06,KMC2025080101A200,洗浄,荒洗い,37.8,41.7,0,33,74.5
2025/8/1 9:07,KMC2025080101A200,洗浄,荒洗い,38.1,41.5,0,33.2,74.9
2025/8/1 9:08,KMC2025080101A200,洗浄,荒洗い,38.3,25.2,0,33.2,74.2
2025/8/1 9:09,KMC2025080101A200,洗浄,荒洗い,37.9,25.9,0,33.4,75.9
2025/8/1 9:10,KMC2025080101A200,洗浄,荒洗い,37.8,25.6,0,33.2,74.9
2025/8/1 9:11,KMC2025080101A200,洗浄,昇温,58.4,26.8,0,32.9,74
2025/8/1 9:12,KMC2025080101A200,洗浄,昇温,73.9,25.3,0.088,32.7,75.6
2025/8/1 9:13,KMC2025080101A200,洗浄,昇温,85.5,28.6,0.157,32.6,74.7
2025/8/1 9:14,KMC2025080101A200,洗浄,昇温,94.3,33.3,0.211,32.9,75.8
2025/8/1 9:15,KMC2025080101A200,洗浄,昇温,100.8,38.5,0.253,32.8,74.4
2025/8/1 9:16,KMC2025080101A200,洗浄,昇温,105.6,44.1,0.285,32.9,74.9
2025/8/1 9:17,KMC2025080101A200,洗浄,昇温,109.1,49.7,0.311,32.9,75.3
2025/8/1 9:18,KMC2025080101A200,洗浄,昇温,111.7,55.3,0.33,33.3,74.2
2025/8/1 9:19,KMC2025080101A200,洗浄,昇温,113.7,60.8,0.346,33.2,75.4
2025/8/1 9:20,KMC2025080101A200,洗浄,昇温,115.2,65.8,0.358,32.9,75.7
2025/8/1 9:21,KMC2025080101A200,洗浄,高温保持,100,70.4,0.3,33.3,75.4
2025/8/1 9:22,KMC2025080101A200,洗浄,高温保持,100.2,74.9,0.3,32.5,75.9
2025/8/1 9:23,KMC2025080101A200,洗浄,高温保持,100.4,95.1,0.3,32.7,74.6
2025/8/1 9:24,KMC2025080101A200,洗浄,高温保持,100.4,95.2,0.3,32.9,74.9
2025/8/1 9:25,KMC2025080101A200,洗浄,高温保持,100.2,95.4,0.3,32.4,74.1
2025/8/1 9:26,KMC2025080101A200,洗浄,高温保持,100,95.3,0.3,33.3,75.1
2025/8/1 9:27,KMC2025080101A200,洗浄,高温保持,99.8,95.1,0.3,33,74.6
2025/8/1 9:28,KMC2025080101A200,洗浄,高温保持,99.6,95.2,0.3,32.9,75.9
2025/8/1 9:29,KMC2025080101A200,洗浄,高温保持,99.6,95.3,0.3,33.4,75.4
2025/8/1 9:30,KMC2025080101A200,洗浄,高温保持,99.8,95.4,0.3,33.7,74.5
2025/8/1 9:31,KMC2025080101A200,洗浄,冷却,34.3,95.4,0.15,32.3,75.5
2025/8/1 9:32,KMC2025080101A200,洗浄,冷却,35.1,95.3,0.15,33.1,74.4
2025/8/1 9:33,KMC2025080101A200,洗浄,冷却,35.1,91.2,0.15,33.1,74.8
2025/8/1 9:34,KMC2025080101A200,洗浄,冷却,34.7,87.3,0.15,32.7,74.9
2025/8/1 9:35,KMC2025080101A200,洗浄,冷却,34,83.6,0.15,32,75
2025/8/1 9:36,KMC2025080101A200,洗浄,冷却,34.2,80,0.15,32.2,75.8
2025/8/1 9:37,KMC2025080101A200,洗浄,冷却,35.4,76.6,0.15,33.4,75.9
2025/8/1 9:38,KMC2025080101A200,洗浄,冷却,36.1,73.6,0.15,34.1,74.8
2025/8/1 9:39,KMC2025080101A200,洗浄,冷却,34.6,70.6,0.15,32.6,75.9
2025/8/1 9:40,KMC2025080101A200,洗浄,冷却,34.2,67.7,0.15,32.2,74.1
2025/8/1 9:41,KMC2025080101A200,洗浄,冷却,35.6,65.3,0.15,33.6,75.6
2025/8/1 9:42,KMC2025080101A200,洗浄,冷却,33.8,62.7,0.15,31.8,74.8
2025/8/1 9:43,KMC2025080101A200,洗浄,冷却,34,60.6,0.15,32,74.2
2025/8/1 9:44,KMC2025080101A200,洗浄,冷却,35.1,58.4,0.15,33.1,74.5
2025/8/1 9:45,KMC2025080101A200,洗浄,冷却,33.5,56.4,0.15,31.5,75.6
2025/8/1 9:46,KMC2025080101A200,洗浄,冷却,36.2,54.4,0.15,34.2,75.8
2025/8/1 9:47,KMC2025080101A200,洗浄,冷却,35.5,52.7,0.15,33.5,74.8
2025/8/1 9:48,KMC2025080101A200,洗浄,冷却,36.2,51.2,0.15,34.2,75.6
2025/8/1 9:49,KMC2025080101A200,洗浄,冷却,36.5,49.4,0.15,34.5,75.7
2025/8/1 9:50,KMC2025080101A200,洗浄,冷却,35.7,48.2,0.15,33.7,75.3
2025/8/1 9:51,KMC2025080101A200,洗浄,冷却,35.4,46.6,0.15,33.4,75.7
2025/8/1 9:52,KMC2025080101A200,洗浄,冷却,35.7,45.3,0.15,33.7,75.1
2025/8/1 9:53,KMC2025080101A200,洗浄,冷却,33.2,44.1,0.15,31.2,75.8
2025/8/1 9:54,KMC2025080101A200,洗浄,冷却,34.7,42.9,0.15,32.7,74.1
2025/8/1 9:55,KMC2025080101A200,洗浄,冷却,36.2,41.8,0.15,34.2,75.3
2025/8/1 9:56,KMC2025080101A200,洗浄,冷却,35.3,40.7,0.15,33.3,74.1
2025/8/1 9:57,KMC2025080101A200,洗浄,冷却,35.2,39.7,0.15,33.2,74.1
2025/8/1 9:58,KMC2025080101A200,洗浄,冷却,36.3,38.8,0.15,34.3,76
2025/8/1 9:59,KMC2025080101A200,洗浄,冷却,36,37.9,0.15,34,75.5
2025/8/1 10:00,KMC2025080101A200,洗浄,冷却,35.7,37,0.15,33.7,75.6
2025/8/1 10:01,KMC2025080101A200,洗浄,冷却,35.5,36.3,0.15,33.5,74.7
2025/8/1 10:02,KMC2025080101A200,洗浄,冷却,34.7,35.7,0.15,32.7,75.1
2025/8/1 10:03,KMC2025080101A200,洗浄,冷却,34,35.2,0.15,32,74.4
2025/8/1 10:04,KMC2025080101A200,洗浄,冷却,35.4,34.6,0.15,33.4,75.9
2025/8/1 10:05,KMC2025080101A200,洗浄,冷却,33.9,34.1,0.15,31.9,74.2
2025/9/1 6:00,KMC2025090101A200,材料仕込み,仕込み開始,28.3,33.6,-0.009,28,68.1
2025/9/1 6:01,KMC2025090101A200,材料仕込み,水投入,28.1,33,-0.009,28.2,67.4
2025/9/1 6:02,KMC2025090101A200,材料仕込み,水投入,27.9,27.3,0,28.3,69
2025/9/1 6:03,KMC2025090101A200,材料仕込み,冷凍肉投入,28.6,22.1,0,28.5,67.9
2025/9/1 6:04,KMC2025090101A200,材料仕込み,冷凍肉投入,28.3,22.1,0,28.4,67.1
2025/9/1 6:05,KMC2025090101A200,材料仕込み,冷凍肉投入,28.2,22.1,0,28.1,67.1
2025/9/1 6:06,KMC2025090101A200,材料仕込み,冷凍野菜投入,27.5,22.1,0,27.4,68.8
2025/9/1 6:07,KMC2025090101A200,材料仕込み,冷凍野菜投入,28.6,22.1,0,28.5,68.5
2025/9/1 6:08,KMC2025090101A200,材料仕込み,冷凍野菜投入,27.6,22.1,0,27.5,68.3
2025/9/1 6:09,KMC2025090101A200,材料仕込み,香辛料投入,27.5,22.1,0,27.9,68.2
2025/9/1 6:10,KMC2025090101A200,材料仕込み,香辛料投入,29,22.1,0,28.6,68.9
2025/9/1 6:11,KMC2025090101A200,材料仕込み,小麦粉投入,29,22.3,0,28.7,67.7
2025/9/1 6:12,KMC2025090101A200,材料仕込み,小麦粉投入,29.2,22.1,0,29.1,68.6
2025/9/1 6:13,KMC2025090101A200,材料仕込み,調味料投入,27.8,22.1,0,27.7,67.4
2025/9/1 6:14,KMC2025090101A200,材料仕込み,調味料投入,27.4,22.1,0,27.8,67.4
2025/9/1 6:15,KMC2025090101A200,材料仕込み,撹拌,28.9,22.1,0,28.9,68.9
2025/9/1 6:16,KMC2025090101A200,材料仕込み,撹拌,28.4,22.3,0,28.6,67.3
2025/9/1 6:17,KMC2025090101A200,材料仕込み,撹拌,27.7,22.8,0,27.4,67.5
2025/9/1 6:18,KMC2025090101A200,材料仕込み,撹拌,27.2,22.6,0,26.9,67.8
2025/9/1 6:19,KMC2025090101A200,材料仕込み,撹拌,28.7,23,0,28.5,67.6
2025/9/1 6:20,KMC2025090101A200,材料仕込み,デッドタイム,28.7,23.1,0,28.5,67.6
2025/9/1 6:21,KMC2025090101A200,材料仕込み,デッドタイム,28.7,23.2,0,28.5,67.6
2025/9/1 6:22,KMC2025090101A200,昇温,,34.9,23.2,0,28,68.2
2025/9/1 6:23,KMC2025090101A200,昇温,,36.7,23.2,0.073,28.2,68.9
2025/9/1 6:24,KMC2025090101A200,昇温,,38.5,23.1,0.132,28.2,68.2
2025/9/1 6:25,KMC2025090101A200,昇温,,40.3,25.3,0.18,28.4,67.1
2025/9/1 6:26,KMC2025090101A200,昇温,,57.5,27.8,0.22,28,68.7
2025/9/1 6:27,KMC2025090101A200,昇温,,71.3,30.1,0.253,28.4,68.5
2025/9/1 6:28,KMC2025090101A200,昇温,,82.4,31.9,0.28,27.7,68.9
2025/9/1 6:29,KMC2025090101A200,昇温,,91.2,33.9,0.301,28,67.6
2025/9/1 6:30,KMC2025090101A200,昇温,,98.2,35.8,0.319,27.3,68.7
2025/9/1 6:31,KMC2025090101A200,昇温,,103.9,37.8,0.334,27.4,67.2
2025/9/1 6:32,KMC2025090101A200,昇温,,108.4,39.9,0.346,27.9,69
2025/9/1 6:33,KMC2025090101A200,昇温,,112,42.3,0.356,27.5,68
2025/9/1 6:34,KMC2025090101A200,昇温,,114.9,44.5,0.364,27.5,68.9
2025/9/1 6:35,KMC2025090101A200,昇温,,117.3,46.7,0.37,29.1,69
2025/9/1 6:36,KMC2025090101A200,昇温,,119.1,48.9,0.376,28.6,68.1
2025/9/1 6:37,KMC2025090101A200,昇温,,120.7,51.2,0.38,29.2,68.8
2025/9/1 6:38,KMC2025090101A200,昇温,,121.9,53.4,0.38,28.5,67.3
2025/9/1 6:39,KMC2025090101A200,昇温,,122.8,55.5,0.38,27.8,67.4
2025/9/1 6:40,KMC2025090101A200,昇温,,123.5,57.2,0.38,27.5,67.6
2025/9/1 6:41,KMC2025090101A200,昇温,,124.1,59.2,0.38,26.7,67.1
2025/9/1 6:42,KMC2025090101A200,昇温,,124.5,61.5,0.38,26.5,68
2025/9/1 6:43,KMC2025090101A200,昇温,,124.9,63.2,0.38,28.9,68.1
2025/9/1 6:44,KMC2025090101A200,昇温,,125.2,65.6,0.38,27.1,67.9
2025/9/1 6:45,KMC2025090101A200,昇温,,125.5,67.9,0.38,28.8,68.4
2025/9/1 6:46,KMC2025090101A200,昇温,,125.8,70.2,0.38,29.8,67
2025/9/1 6:47,KMC2025090101A200,昇温,,126,72.5,0.38,29.2,67.4
2025/9/1 6:48,KMC2025090101A200,昇温,,126.2,74.7,0.38,29.8,67.7
2025/9/1 6:49,KMC2025090101A200,昇温,,126.2,76.8,0.38,26.5,68.9
2025/9/1 6:50,KMC2025090101A200,昇温,,126.2,78.9,0.38,27,68.9
2025/9/1 6:51,KMC2025090101A200,昇温,,126.3,80.7,0.38,28.9,67.1
2025/9/1 6:52,KMC2025090101A200,煮込み,工程切替,126.2,82.8,0.193,28,68.2
2025/9/1 6:53,KMC2025090101A200,煮込み,工程切替,126.2,84.6,-0.001,27.6,67.6
2025/9/1 6:54,KMC2025090101A200,煮込み,加熱ON,93.8,84.7,0.081,28,68
2025/9/1 6:55,KMC2025090101A200,煮込み,放熱OFF,82.3,84.6,0.039,28.1,68.1
2025/9/1 6:56,KMC2025090101A200,煮込み,放熱OFF,82.6,85,0.027,28.3,67.5
2025/9/1 6:57,KMC2025090101A200,煮込み,放熱OFF,83.3,85,0.017,28.3,67.9
2025/9/1 6:58,KMC2025090101A200,煮込み,放熱OFF,83,85.1,0.017,28.1,67.2
2025/9/1 6:59,KMC2025090101A200,煮込み,放熱OFF,83.3,85.3,0.001,27.9,67.9
2025/9/1 7:00,KMC2025090101A200,煮込み,放熱OFF,83.1,85.3,-0.006,27.9,68
2025/9/1 7:01,KMC2025090101A200,煮込み,放熱OFF,82.6,85.2,-0.013,27.6,68.6
2025/9/1 7:02,KMC2025090101A200,煮込み,放熱OFF,81.9,85,0.002,27.6,67.6
2025/9/1 7:03,KMC2025090101A200,煮込み,加熱ON,93.3,84.8,0.088,27.7,67.5
2025/9/1 7:04,KMC2025090101A200,煮込み,加熱ON,93.2,84.6,0.149,27.6,67.6
2025/9/1 7:05,KMC2025090101A200,煮込み,放熱OFF,81.6,84.7,0.088,28.1,67.5
2025/9/1 7:06,KMC2025090101A200,煮込み,加熱ON,93.5,84.9,0.157,27.9,68.6
2025/9/1 7:07,KMC2025090101A200,煮込み,放熱OFF,82.6,84.7,0.084,27.9,67.2
2025/9/1 7:08,KMC2025090101A200,煮込み,放熱OFF,83.1,85.2,0.045,28.7,69
2025/9/1 7:09,KMC2025090101A200,煮込み,放熱OFF,81.8,85.1,0.034,28.6,67.6
2025/9/1 7:10,KMC2025090101A200,煮込み,放熱OFF,83.3,85.4,0.028,28.5,67.6
2025/9/1 7:11,KMC2025090101A200,煮込み,放熱OFF,81.4,85.5,0.02,27.9,68.9
2025/9/1 7:12,KMC2025090101A200,煮込み,放熱OFF,82.8,85.3,0.022,27.7,67.4
2025/9/1 7:13,KMC2025090101A200,煮込み,放熱OFF,81.5,85.1,0.01,27.1,67.8
2025/9/1 7:14,KMC2025090101A200,煮込み,加熱ON,93.8,84.8,0.092,28.3,68.6
2025/9/1 7:15,KMC2025090101A200,煮込み,放熱OFF,81.9,84.5,0.061,27.5,68.5
2025/9/1 7:16,KMC2025090101A200,煮込み,加熱ON,94,84.8,0.124,28.7,68.9
2025/9/1 7:17,KMC2025090101A200,煮込み,放熱OFF,82.5,84.5,0.068,28.5,67.2
2025/9/1 7:18,KMC2025090101A200,煮込み,加熱ON,93.8,84.7,0.127,28.6,67.9
2025/9/1 7:19,KMC2025090101A200,煮込み,放熱OFF,82.7,84.6,0.068,27.9,67.2
2025/9/1 7:20,KMC2025090101A200,煮込み,放熱OFF,82.2,85.1,0.043,28,68.2
2025/9/1 7:21,KMC2025090101A200,煮込み,放熱OFF,82.8,85.2,0.021,28.1,68.2
2025/9/1 7:22,KMC2025090101A200,煮込み,放熱OFF,81.8,85.3,0.011,27.7,67.2
2025/9/1 7:23,KMC2025090101A200,煮込み,放熱OFF,82.2,85.3,0.012,27.7,67.7
2025/9/1 7:24,KMC2025090101A200,煮込み,放熱OFF,82.1,85,-0.002,26.9,68.1
2025/9/1 7:25,KMC2025090101A200,煮込み,加熱ON,93.8,84.7,0.087,26.7,68.7
2025/9/1 7:26,KMC2025090101A200,煮込み,加熱ON,93.4,84.5,0.152,28.1,67.1
2025/9/1 7:27,KMC2025090101A200,煮込み,放熱OFF,81,84.6,0.096,27.4,67.7
2025/9/1 7:28,KMC2025090101A200,煮込み,加熱ON,93.6,84.7,0.163,28.9,68.9
2025/9/1 7:29,KMC2025090101A200,煮込み,放熱OFF,81.4,84.7,0.104,28.3,67.9
2025/9/1 7:30,KMC2025090101A200,煮込み,放熱OFF,82.6,85.1,0.06,28.6,67.9
2025/9/1 7:31,KMC2025090101A200,煮込み,放熱OFF,82.2,85,0.035,27.3,67.3
2025/9/1 7:32,KMC2025090101A200,煮込み,放熱OFF,83.2,85.2,0.03,27.4,67.9
2025/9/1 7:33,KMC2025090101A200,煮込み,放熱OFF,81.2,85.3,0.012,28.3,68.3
2025/9/1 7:34,KMC2025090101A200,煮込み,放熱OFF,81,85.3,0.004,28.9,68.9
2025/9/1 7:35,KMC2025090101A200,煮込み,放熱OFF,80.9,85.1,0.004,28.8,68.1
2025/9/1 7:36,KMC2025090101A200,煮込み,加熱ON,93.9,84.7,0.085,28,68.3
2025/9/1 7:37,KMC2025090101A200,煮込み,放熱OFF,81.9,84.5,0.049,26.4,68.5
2025/9/1 7:38,KMC2025090101A200,煮込み,加熱ON,93.8,84.8,0.12,27,67.9
2025/9/1 7:39,KMC2025090101A200,煮込み,放熱OFF,81.2,84.5,0.07,29.4,68.3
2025/9/1 7:40,KMC2025090101A200,煮込み,放熱OFF,81.9,84.9,0.04,29.6,67.2
2025/9/1 7:41,KMC2025090101A200,煮込み,放熱OFF,82.7,84.9,0.023,29,67.2
2025/9/1 7:42,KMC2025090101A200,煮込み,放熱OFF,82,84.9,0.015,27.1,68.6
2025/9/1 7:43,KMC2025090101A200,煮込み,放熱OFF,81.1,84.9,-0.001,29.7,67.7
2025/9/1 7:44,KMC2025090101A200,煮込み,加熱ON,93.2,84.8,0.087,28.4,67.9
2025/9/1 7:45,KMC2025090101A200,煮込み,放熱OFF,81.6,84.7,0.06,29,67.7
2025/9/1 7:46,KMC2025090101A200,煮込み,加熱ON,93.1,85.1,0.12,28.6,67.8
2025/9/1 7:47,KMC2025090101A200,煮込み,放熱OFF,82.2,84.7,0.064,28.4,67.5
2025/9/1 7:48,KMC2025090101A200,煮込み,加熱ON,93.2,84.8,0.125,27.5,67.5
2025/9/1 7:49,KMC2025090101A200,煮込み,放熱OFF,81.4,84.7,0.085,27.6,67.5
2025/9/1 7:50,KMC2025090101A200,煮込み,加熱ON,94,84.8,0.151,27.3,69
2025/9/1 7:51,KMC2025090101A200,煮込み,放熱OFF,82.9,84.6,0.094,30,68.9
2025/9/1 7:52,KMC2025090101A200,煮込み,放熱OFF,82.9,85.1,0.052,27.5,67.8
2025/9/1 7:53,KMC2025090101A200,煮込み,放熱OFF,82,85.1,0.03,27.7,68.8
2025/9/1 7:54,KMC2025090101A200,煮込み,デッドタイム,82,85.2,0.03,27.7,68.8
2025/9/1 7:55,KMC2025090101A200,煮込み,デッドタイム,82,85.2,0.03,27.7,68.8
2025/9/1 7:56,KMC2025090101A200,冷却,,31.9,85.2,0.058,28,67.6
2025/9/1 7:57,KMC2025090101A200,冷却,,31.9,85.2,0.076,28.1,68.4
2025/9/1 7:58,KMC2025090101A200,冷却,,31.9,83,0.086,28.2,68.1
2025/9/1 7:59,KMC2025090101A200,冷却,,31.9,80.9,0.091,28.2,67.6
2025/9/1 8:00,KMC2025090101A200,冷却,,31.9,78.9,0.104,28.1,67.5
2025/9/1 8:01,KMC2025090101A200,冷却,,31.9,76.9,0.117,28.3,68.5
2025/9/1 8:02,KMC2025090101A200,冷却,,31.9,74.9,0.122,28.1,67.6
2025/9/1 8:03,KMC2025090101A200,冷却,,31.9,73,0.123,27.6,68.8
2025/9/1 8:04,KMC2025090101A200,冷却,,31.9,71.1,0.133,28.1,67.1
2025/9/1 8:05,KMC2025090101A200,冷却,,31.9,69.4,0.142,27.4,67.4
